date,zone_1,zone_2,zone_3,zone_4,zone_5
2005-02-02,1719816.0,570642.0,5026011.0,5422975.0,15262.0
2005-02-03,1884586.0,565181.0,4966669.0,5358938.0,15315.0
2005-02-04,1748929.0,490545.0,4609499.0,4973557.0,14845.0
2005-02-05,1587375.0,450211.0,4126498.0,4452393.0,15399.0
2005-02-06,1567309.0,454294.0,4044413.0,4363824.0,14389.0
2005-02-07,1491134.0,422884.0,4243023.0,4578125.0,13353.0
2005-02-08,1363247.0,375461.0,4034269.0,4352882.0,12344.0
2005-02-09,1364277.0,374591.0,3907623.0,4216227.0,12623.0
2005-02-10,1521258.0,477505.0,4534538.0,4892674.0,14695.0
2005-02-11,1830529.0,603146.0,5037516.0,5435383.0,16856.0
2005-02-12,1652404.0,462157.0,4198729.0,4530330.0,15875.0
2005-02-13,1460519.0,436657.0,4037488.0,4356358.0,14882.0
2005-02-14,1465630.0,463151.0,4602740.0,4966260.0,14179.0
2005-02-15,1338581.0,404652.0,4200652.0,4532407.0,13009.0
2005-02-16,1279355.0,404985.0,4162554.0,4491306.0,13220.0
2005-02-17,1577335.0,489030.0,4608823.0,4972823.0,14840.0
2005-02-18,1794793.0,556338.0,5048079.0,5446780.0,16838.0
2005-02-19,1763117.0,537572.0,4699889.0,5071084.0,16860.0
2005-02-20,1668739.0,511936.0,4317724.0,4658729.0,16016.0
2005-02-21,1469223.0,440409.0,4272939.0,4610406.0,14879.0
2005-02-22,1432862.0,385801.0,4140399.0,4467394.0,12773.0
2005-02-23,1441707.0,401812.0,4305021.0,4645022.0,13143.0
2005-02-24,1776916.0,565801.0,4946781.0,5337484.0,15073.0
2005-02-25,1835688.0,525889.0,4669598.0,5038403.0,14776.0
2005-02-26,1727000.0,501481.0,4461550.0,4813922.0,16542.0
2005-02-27,1722276.0,522094.0,4358493.0,4702720.0,14975.0
2005-02-28,1897334.0,608988.0,4950670.0,5341679.0,15300.0
2005-03-01,1659817.0,580933.0,4819621.0,5200272.0,15296.0
2005-03-02,1685633.0,611223.0,5190464.0,5600422.0,16484.0
2005-03-03,1666824.0,589032.0,5190944.0,5600938.0,16577.0
2005-03-04,1609799.0,542700.0,4889594.0,5275775.0,16522.0
2005-03-05,1597611.0,520076.0,4310450.0,4650877.0,13990.0
2005-03-06,1415650.6052,430587.05558000004,4166055.5928,4495074.6263,13387.965855799997
2005-03-07,1415572.8307100004,430595.7662200001,4166519.321499999,4495582.990199999,13387.965855799997
2005-03-08,1415380.9507000002,430556.2862500001,4166008.0684999996,4495037.566799999,13387.965855799997
2005-03-09,1414934.44103,430430.0236000001,4165654.1506,4494664.187999999,13387.965855799997
2005-03-10,1413924.44918,430191.8339200001,4165621.1681999997,4494639.259899999,13387.965855799997
2005-03-11,1411701.7912599999,429870.84281000006,4162295.797399999,4491062.403499999,13387.965855799997
2005-03-12,1407091.5673600002,429607.87906000006,4159685.8339999993,4488265.6942,13387.965855799997
2005-03-13,1304586.0,385612.0,3991885.0,4307146.0,14710.0
2005-03-14,1493403.0,444254.0,4409070.0,4757286.0,13657.0
2005-03-15,1522906.0,450282.0,4551831.0,4911329.0,14210.0
2005-03-16,1645518.0,499285.0,4442833.0,4793724.0,13984.0
2005-03-17,1774182.0,539732.0,4348598.0,4692045.0,14137.0
2005-03-18,1519675.0,472161.0,4161351.0,4490005.0,14693.0
2005-03-19,1414339.0,429410.0,3681243.0,3971962.0,14923.0
2005-03-20,1283007.0,371951.0,3504593.0,3781357.0,13802.0
2005-03-21,1351419.0,396267.0,4067208.0,4388425.0,13448.0
2005-03-22,1341339.0,408252.0,4165172.0,4494129.0,13135.0
2005-03-23,1246004.0,390019.0,4208812.0,4541210.0,13281.0
2005-03-24,1261672.0,364851.0,4183223.0,4513603.0,12974.0
2005-03-25,1397499.0,425327.0,3907726.0,4216344.0,13710.0
2005-03-26,1339728.0,410241.0,3775614.0,4073792.0,13847.0
2005-03-27,1345946.0,429887.0,3686816.0,3977974.0,13128.0
2005-03-28,1247870.0,376456.0,4264491.0,4601292.0,12923.0
2005-03-29,1168936.0,340481.0,3970126.0,4283666.0,11846.0
2005-03-30,1172095.0,340548.0,3806618.0,4107243.0,11698.0
2005-03-31,1154299.0,346930.0,3810737.0,4111688.0,11667.0
2005-04-01,1103729.0,374242.0,3669430.0,3959220.0,11886.0
2005-04-02,1164744.0,388741.0,3529104.0,3807809.0,13664.0
2005-04-03,1247906.0,414048.0,3822808.0,4124715.0,11694.0
2005-04-04,1163609.0,345810.0,3854900.0,4159340.0,12070.0
2005-04-05,1143529.0,335887.0,3750017.0,4046172.0,11220.0
2005-04-06,997651.0,320169.0,3581398.0,3864232.0,10559.0
2005-04-07,1065386.0,315153.0,3564327.0,3845812.0,10717.0
2005-04-08,1052249.0,307572.0,3449728.0,3722158.0,11476.0
2005-04-09,1086755.0,306705.0,3126852.0,3373782.0,11936.0
2005-04-10,1141686.0,325788.0,3100614.0,3345471.0,11474.0
2005-04-11,1124518.0,323994.0,3518127.0,3795967.0,10765.0
2005-04-12,1212588.0,352265.0,3737201.0,4032340.0,11472.0
2005-04-13,1349292.0,411289.0,3702519.0,3994926.0,11674.0
2005-04-14,1275414.0,382830.0,3731718.0,4026430.0,11959.0
2005-04-15,1254286.0,349935.0,3666292.0,3955830.0,12237.0
2005-04-16,1322703.0,382359.0,3414585.0,3684242.0,13493.0
2005-04-17,1254994.0,362042.0,3244980.0,3501236.0,12721.0
2005-04-18,1147811.0,327903.0,3525964.0,3804415.0,11068.0
2005-04-19,1114321.0,327314.0,3576406.0,3858846.0,11185.0
2005-04-20,1092094.0,340658.0,3650114.0,3938380.0,11007.0
2005-04-21,1138179.0,334925.0,3477599.0,3752233.0,10640.0
2005-04-22,1061331.0,308890.0,3482783.0,3757827.0,11232.0
2005-04-23,1082087.0,322022.0,3165969.0,3415986.0,11979.0
2005-04-24,1281322.0,420135.0,3489776.0,3765373.0,13783.0
2005-04-25,1225328.0,365311.0,3913390.0,4222448.0,13020.0
2005-04-26,1172315.0,336525.0,3742172.0,4037706.0,11600.0
2005-04-27,1110198.0,324273.0,3556533.0,3837403.0,10875.0
2005-04-28,1130755.0,343611.0,3605055.0,3889762.0,11455.0
2005-04-29,1102644.0,333794.0,3384646.0,3651934.0,11917.0
2005-04-30,1083044.0,320273.0,3072687.0,3315329.0,13257.0
2005-05-01,1100271.0,307905.0,2939916.0,3172076.0,11839.0
2005-05-02,1202273.0,360571.0,3777904.0,4076260.0,12732.0
2005-05-03,1189335.0,362557.0,3920104.0,4229703.0,12573.0
2005-05-04,1160284.0,334993.0,3732946.0,4027758.0,12082.0
2005-05-05,1230915.0,338747.0,3723434.0,4017495.0,11670.0
2005-05-06,1387721.0,346175.0,3632066.0,3918902.0,11753.0
2005-05-07,1278660.0,346599.0,3268971.0,3527121.0,12423.0
2005-05-08,1132975.0,324860.0,3047822.0,3288505.0,12017.0
2005-05-09,1187951.0,336855.0,3657922.0,3946803.0,11294.0
2005-05-10,1226115.0,344546.0,3839431.0,4142648.0,11105.0
2005-05-11,1330260.0,375338.0,4052794.0,4372869.0,11283.0
2005-05-12,1359462.0,402873.0,3892540.0,4199955.0,11713.0
2005-05-13,1158949.0,322912.0,3886108.0,4193017.0,11176.0
2005-05-14,1207082.0,342242.0,4027680.0,4345769.0,12132.0
2005-05-15,1164644.0,319104.0,3896009.0,4203692.0,11360.0
2005-05-16,1164620.0,328308.0,4253581.0,4589514.0,10579.0
2005-05-17,1179260.0,323380.0,4224624.0,4558276.0,10483.0
2005-05-18,1150750.0,343576.0,4246099.0,4581445.0,10777.0
2005-05-19,1181065.0,324318.0,4230895.0,4565040.0,10753.0
2005-05-20,1173285.0,315492.0,3992370.0,4307677.0,11117.0
2005-05-21,1145736.0,313401.0,3186890.0,3438558.0,11489.0
2005-05-22,1150305.0,318031.0,3060535.0,3302222.0,11448.0
2005-05-23,1214436.0,340524.0,3573731.0,3855962.0,10901.0
2005-05-24,1160654.0,315425.0,3692155.0,3983741.0,11380.0
2005-05-25,1185389.0,321233.0,3748091.0,4044095.0,11382.0
2005-05-26,1227439.0,342106.0,3710809.0,4003865.0,11291.0
2005-05-27,1270436.0,347543.0,3634441.0,3921464.0,11452.0
2005-05-28,1252848.0,334364.0,3096730.0,3341276.0,12237.0
2005-05-29,1169032.0,345234.0,2996441.0,3233059.0,12369.0
2005-05-30,1187670.0,366060.0,2971498.0,3206149.0,12402.0
2005-05-31,1254658.0,358011.0,3688127.0,3979399.0,11323.0
2005-06-01,1115852.0,329042.0,3838794.0,4141960.0,11452.0
2005-06-02,1158404.0,333784.0,3732026.0,4026757.0,11534.0
2005-06-03,1179631.0,323931.0,3662285.0,3951509.0,11457.0
2005-06-04,1255280.0,376490.0,3436194.0,3707557.0,11878.0
2005-06-05,1489899.0,452159.0,3844344.0,4147952.0,11939.0
2005-06-06,1707871.0,498265.0,4750460.0,5125648.0,11882.0
2005-06-07,1584082.0,449141.0,4836806.0,5218818.0,12021.0
2005-06-08,1556377.0,477634.0,4981493.0,5374935.0,11794.0
2005-06-09,1542905.0,462807.0,4775005.0,5152139.0,11999.0
2005-06-10,1650956.0,481161.0,4583498.0,4945498.0,12216.0
2005-06-11,1634026.0,463390.0,4346969.0,4690283.0,12638.0
2005-06-12,1600174.0,443966.0,4157057.0,4485368.0,11523.0
2005-06-13,1743421.0,494896.0,4774322.0,5151399.0,12084.0
2005-06-14,1920149.0,555558.0,5102802.0,5505828.0,12169.0
2005-06-15,1820867.0,519774.0,4694647.0,5065433.0,11821.0
2005-06-16,1660840.0,447376.0,4261657.0,4598232.0,10969.0
2005-06-17,1503471.0,394032.0,3780966.0,4079565.0,10759.0
2005-06-18,1425371.0,364914.0,3397815.0,3666142.0,11338.0
2005-06-19,1246573.0,350261.0,3286925.0,3546497.0,11195.0
2005-06-20,1616610.0679399997,468583.8891899999,4463573.0619,4816195.4664,13620.296525699998
2005-06-21,1616201.0886899997,468583.8891899999,4463573.0619,4816195.4664,13531.757134399997
2005-06-22,1616294.0069499996,468583.8891899999,4463573.0619,4816195.4664,13491.049727599997
2005-06-23,1615287.2267599998,468583.8891899999,4463573.0619,4816195.4664,13528.532013899998
2005-06-24,1614394.4951699998,468583.8891899999,4463573.0619,4816195.4664,13616.119982299999
2005-06-25,1611587.4395899998,468583.8891899999,4463573.0619,4816195.4664,13689.397583999998
2005-06-26,1604253.7420799998,468583.8891899999,4463573.0619,4816195.4664,13697.020857
2005-06-27,1765659.0,531066.0,4749007.0,5124081.0,13230.0
2005-06-28,1647691.0,468447.0,4716376.0,5088876.0,12846.0
2005-06-29,1545963.0,483128.0,4749430.0,5124540.0,12926.0
2005-06-30,1825315.0,532370.0,4818903.0,5199505.0,13246.0
2005-07-01,1991273.0,553386.0,4781222.0,5158843.0,13262.0
2005-07-02,1823810.0,497771.0,4119039.0,4444345.0,14464.0
2005-07-03,1726619.0,490256.0,3596349.0,3880360.0,13828.0
2005-07-04,1668726.0,493796.0,3758835.0,4055685.0,14082.0
2005-07-05,1860775.0,503473.0,4347569.0,4690933.0,13604.0
2005-07-06,1905238.0,506644.0,4449459.0,4800865.0,13194.0
2005-07-07,1606593.0,395395.0,4094058.0,4417393.0,11915.0
2005-07-08,1645013.0,448003.0,3961314.0,4274165.0,12214.0
2005-07-09,1730591.0,489737.0,3911575.0,4220496.0,12674.0
2005-07-10,1801578.0,520495.0,3979720.0,4294025.0,12709.0
2005-07-11,1773691.0,518817.0,4590251.0,4952783.0,13134.0
2005-07-12,1792805.0,551186.0,4903913.0,5291227.0,12844.0
2005-07-13,1816085.0,545890.0,4705782.0,5077446.0,12609.0
2005-07-14,1677125.0,457987.0,4496913.0,4852074.0,12023.0
2005-07-15,1835232.0,490680.0,4619477.0,4984322.0,12547.0
2005-07-16,1956131.0,528527.0,4500499.0,4855941.0,13926.0
2005-07-17,1929329.0,560113.0,4375141.0,4720679.0,13436.0
2005-07-18,1971454.0,577698.0,5005409.0,5400743.0,13401.0
2005-07-19,2001209.0,580266.0,5019742.0,5416206.0,13242.0
2005-07-20,2014152.0,596963.0,5054864.0,5454105.0,13517.0
2005-07-21,2012101.0,615667.0,4795736.0,5174502.0,13280.0
2005-07-22,1964806.0,590619.0,4925684.0,5314716.0,13714.0
2005-07-23,1914140.0,581291.0,4461499.0,4813862.0,13803.0
2005-07-24,1764792.0,540166.0,3982225.0,4296724.0,12985.0
2005-07-25,2034793.0,634697.0,5125056.0,5529839.0,14178.0
2005-07-26,2176999.0,651186.0,5322449.0,5742830.0,13643.0
2005-07-27,2193380.0,659848.0,5323145.0,5743578.0,13677.0
2005-07-28,1850508.0,494470.0,4276991.0,4614778.0,12826.0
2005-07-29,1539032.0,434988.0,4196867.0,4528326.0,12843.0
2005-07-30,1647096.0,450982.0,4127871.0,4453879.0,13554.0
2005-07-31,1509020.0,443745.0,3991455.0,4306690.0,12957.0
2005-08-01,1694674.0,503097.0,4625062.0,4990346.0,12840.0
2005-08-02,1847361.0,550018.0,4990438.0,5384586.0,13063.0
2005-08-03,1956169.0,588513.0,5023196.0,5419936.0,13222.0
2005-08-04,2003799.0,596222.0,5152969.0,5559962.0,13539.0
2005-08-05,2039641.0,603322.0,5044748.0,5443189.0,13740.0
2005-08-06,1939226.0,558762.0,4385511.0,4731871.0,14117.0
2005-08-07,1730405.0,509224.0,4179208.0,4509269.0,13615.0
2005-08-08,1706904.0,514067.0,4440856.0,4791593.0,13559.0
2005-08-09,1628686.0,471294.0,4285250.0,4623690.0,13140.0
2005-08-10,1783268.0,536821.0,4688529.0,5058827.0,13837.0
2005-08-11,1996631.0,589840.0,5017026.0,5413276.0,13612.0
2005-08-12,2071701.0,616135.0,5108455.0,5511926.0,14281.0
2005-08-13,2097129.0,622529.0,4920186.0,5308792.0,15155.0
2005-08-14,2057417.0,625963.0,4857381.0,5241018.0,14942.0
2005-08-15,2074566.0,605679.0,5111533.0,5515248.0,14269.0
2005-08-16,1974430.0,524375.0,4594589.0,4957467.0,13451.0
2005-08-17,1745311.0,501899.0,4531346.0,4889221.0,13333.0
2005-08-18,1601084.0,423689.0,4418760.0,4767749.0,12186.0
2005-08-19,1830527.0,499977.0,4171873.0,4501356.0,13180.0
2005-08-20,2090705.0,579483.0,4477816.0,4831470.0,14596.0
2005-08-21,2078048.0,593483.0,4618140.0,4982880.0,14163.0
2005-08-22,1882017.0,532701.0,4550341.0,4909723.0,12367.0
2005-08-23,1555265.0,470141.0,4320043.0,4661233.0,11929.0
2005-08-24,1622980.0,479666.0,4287738.0,4626373.0,12252.0
2005-08-25,1616492.0,458995.0,4109216.0,4433751.0,12335.0
2005-08-26,1522826.0,401808.0,3841461.0,4144837.0,11929.0
2005-08-27,1554360.0,376546.0,3388732.0,3656342.0,12635.0
2005-08-28,1736733.0,473856.0,3885057.0,4191876.0,13450.0
2005-08-29,1757160.0,469680.0,4554434.0,4914138.0,11820.0
2005-08-30,1904204.0,497491.0,4679075.0,5048626.0,12091.0
2005-08-31,1900933.0,490544.0,4709697.0,5081662.0,12743.0
2005-09-01,1713361.0,454773.0,4392672.0,4739597.0,12019.0
2005-09-02,1708306.0,462596.0,4371958.0,4717249.0,12527.0
2005-09-03,1669031.0,447555.0,3706740.0,3999479.0,12929.0
2005-09-04,1501546.0,419000.0,3383554.0,3650758.0,12675.0
2005-09-05,1439456.0,381902.0,3369064.0,3635121.0,12418.0
2005-09-06,1441927.0,383469.0,3913181.0,4222225.0,11139.0
2005-09-07,1379885.0,374763.0,3914756.0,4223927.0,10984.0
2005-09-08,1467544.0,377446.0,3994273.0,4309728.0,11052.0
2005-09-09,1520335.0,397244.0,4000260.0,4316186.0,11032.0
2005-09-10,1497842.6289099997,450660.94194999995,4149597.8477999996,4477422.6786,13103.110030099997
2005-09-11,1497877.5644999996,450664.96345999994,4149375.6081999997,4477185.0663,13071.332511199997
2005-09-12,1497954.5870999997,450671.90796,4159723.5326999994,4488376.491900001,12953.717022599998
2005-09-13,1498120.7550399997,450687.06016999995,4156611.7709999997,4485004.754000001,12833.533704999996
2005-09-14,1498462.7145499997,450725.26563,4150148.9781,4478011.848700001,12818.872435699997
2005-09-15,1499195.8182899996,450828.23938999994,4161461.7349999994,4490241.7971,12925.017929399999
2005-09-16,1500636.0614599998,451113.23042,4174663.1262999997,4504495.9285,13129.178426999997
2005-09-17,1796364.0,453729.0,4020257.0,4337759.0,12794.0
2005-09-18,1714739.0,443366.0,3708069.0,4000904.0,11959.0
2005-09-19,1701445.0,444430.0,4196423.0,4527848.0,11365.0
2005-09-20,1704004.0,449647.0,4260586.0,4597080.0,11075.0
2005-09-21,1602121.0,430984.0,4150373.0,4478159.0,10865.0
2005-09-22,1611363.0,432939.0,4255351.0,4591431.0,11134.0
2005-09-23,1735430.0,478209.0,4429010.0,4778805.0,11362.0
2005-09-24,1495164.0,399901.0,3403883.0,3672696.0,11593.0
2005-09-25,1446868.0,361302.0,3392630.0,3660558.0,11283.0
2005-09-26,1489397.0,385995.0,3967490.0,4280822.0,10696.0
2005-09-27,1530181.0,390050.0,3930921.0,4241369.0,10483.0
2005-09-28,1418301.0,360109.0,3724568.0,4018712.0,10326.0
2005-09-29,1349966.0,342577.0,3667500.0,3957139.0,10298.0
2005-09-30,1252225.0,312791.0,3490645.0,3766309.0,11247.0
2005-10-01,1329576.0,337654.0,3236536.0,3492123.0,12293.0
2005-10-02,1333781.0,362063.0,3301609.0,3562343.0,11462.0
2005-10-03,1328523.0,356874.0,3727589.0,4021970.0,10852.0
2005-10-04,1342173.0,353623.0,3735036.0,4030007.0,10768.0
2005-10-05,1383258.0,352359.0,3984611.0,4299302.0,10661.0
2005-10-06,1451930.0,365427.0,3923265.0,4233104.0,10780.0
2005-10-07,1389663.0,363706.0,3854578.0,4158996.0,11792.0
2005-10-08,1411885.0,367432.0,3467070.0,3740876.0,12252.0
2005-10-09,1229901.0,337996.0,3138861.0,3386736.0,11539.0
2005-10-10,1250152.0,330561.0,3556971.0,3837879.0,11166.0
2005-10-11,1255350.0,328481.0,3631524.0,3918318.0,10965.0
2005-10-12,1236259.0,324048.0,3607456.0,3892344.0,10620.0
2005-10-13,1226675.0,337824.0,3599899.0,3884190.0,10695.0
2005-10-14,1228214.0,326108.0,3554173.0,3834859.0,11193.0
2005-10-15,1212784.0,325512.0,3222053.0,3476491.0,12066.0
2005-10-16,1165266.0,315957.0,3172028.0,3422523.0,11639.0
2005-10-17,1257816.0,329591.0,3602431.0,3886925.0,11275.0
2005-10-18,1282436.0,333233.0,3678350.0,3968844.0,11278.0
2005-10-19,1219626.0,342719.0,3669305.0,3959085.0,11111.0
2005-10-20,1289444.0,347463.0,3599034.0,3883256.0,10688.0
2005-10-21,1206252.0,330969.0,3736557.0,4031650.0,11879.0
2005-10-22,1225631.0,337597.0,3397755.0,3666084.0,12813.0
2005-10-23,1243785.0,337797.0,3275028.0,3533660.0,12391.0
2005-10-24,1398229.0,389608.0,3855682.0,4160179.0,12458.0
2005-10-25,1466212.0,431265.0,4353914.0,4697777.0,12809.0
2005-10-26,1431408.0,408711.0,4191962.0,4523034.0,13335.0
2005-10-27,1499212.0,430400.0,4192601.0,4523719.0,13165.0
2005-10-28,1502264.0,386134.0,4069562.0,4390963.0,13683.0
2005-10-29,1533389.0,403762.0,3816487.0,4117895.0,15236.0
2005-10-30,1453392.0,381388.0,3498085.0,3774339.0,13999.0
2005-10-31,1383076.0,363440.0,3821917.0,4123751.0,12978.0
2005-11-01,1353050.0,358668.0,3811950.0,4112995.0,12415.0
2005-11-02,1189435.0,345697.0,3818974.0,4120574.0,12445.0
2005-11-03,1314887.0,373154.0,3904273.0,4212614.0,12876.0
2005-11-04,1318663.0,348594.0,3684117.0,3975065.0,13228.0
2005-11-05,1216607.0,323894.0,3226920.0,3481752.0,13632.0
2005-11-06,1196432.0,320373.0,3173060.0,3423631.0,12911.0
2005-11-07,1221279.0,323529.0,3596298.0,3880304.0,12076.0
2005-11-08,1288089.0,344882.0,3810934.0,4111910.0,13000.0
2005-11-09,1214193.0,327033.0,3724625.0,4018773.0,12082.0
2005-11-10,1264672.0,339342.0,3865424.0,4170692.0,13316.0
2005-11-11,1543683.0,415992.0,4025944.0,4343896.0,15006.0
2005-11-12,1496327.0,401846.0,3696451.0,3988371.0,15737.0
2005-11-13,1344417.0,367535.0,3471718.0,3745889.0,14710.0
2005-11-14,1219613.0,321208.0,3656666.0,3945445.0,13090.0
2005-11-15,1202331.0,317745.0,3692388.0,3983992.0,12973.0
2005-11-16,1179430.0,329731.0,3712979.0,4006209.0,13153.0
2005-11-17,1490272.0,456599.0,4379319.0,4725191.0,15751.0
2005-11-18,1767001.0,520630.0,4703302.0,5074767.0,18405.0
2005-11-19,1720430.0,497614.0,4281323.0,4619455.0,18361.0
2005-11-20,1437448.0,405681.0,3783494.0,4082288.0,16392.0
2005-11-21,1414227.0,419392.0,4218126.0,4551263.0,15945.0
2005-11-22,1583560.0,472208.0,4395038.0,4742156.0,16475.0
2005-11-23,1776091.0,562373.0,4741285.0,5115754.0,19036.0
2005-11-24,1458589.0,446247.0,3888324.0,4195406.0,19862.0
2005-11-25,1758090.0,561182.0,4375866.0,4721464.0,21832.0
2005-11-26,1840172.0,549004.0,4252044.0,4587857.0,19933.0
2005-11-27,1705720.0,516546.0,4022048.0,4339696.0,16827.0
2005-11-28,1342067.0,409180.0,4153569.0,4481603.0,14639.0
2005-11-29,1236770.0,343766.0,3850391.0,4154476.0,13579.0
2005-11-30,1363660.0,405550.0,4081378.0,4403707.0,14866.0
2005-12-01,1407153.0,483500.0,4726665.0,5099982.0,17140.0
2005-12-02,1579546.0,505798.0,4917968.0,5306393.0,18106.0
2005-12-03,1581841.0,533853.0,4824717.0,5205777.0,18752.0
2005-12-04,1315307.0,431275.0,4340000.0,4682763.0,15820.0
2005-12-05,1701921.0,554465.0,4904640.0,5292015.0,16145.0
2005-12-06,1762500.0,578097.0,5043147.0,5441460.0,16325.0
2005-12-07,1887946.0,608066.0,5241690.0,5655690.0,16855.0
2005-12-08,1900335.0,621807.0,5364140.0,5787812.0,17463.0
2005-12-09,1836027.0,589049.0,5090964.0,5493057.0,17103.0
2005-12-10,1874591.0,598257.0,4868313.0,5252815.0,17920.0
2005-12-11,1660915.0,555718.0,4663752.0,5032096.0,16620.0
2005-12-12,1609302.0,543309.0,5023320.0,5420070.0,16112.0
2005-12-13,1757098.0,597705.0,5446255.0,5876410.0,16847.0
2005-12-14,2094561.0,702717.0,5954670.0,6425000.0,18305.0
2005-12-15,1937277.0,656254.0,5656442.0,6103209.0,18371.0
2005-12-16,1830219.0,520171.0,4884654.0,5270447.0,16370.0
2005-12-17,1914906.0,561881.0,4650671.0,5017978.0,16531.0
2005-12-18,1781743.0,524996.0,4497323.0,4852519.0,15844.0
2005-12-19,1886531.0,598967.0,5127987.0,5533005.0,16174.0
2005-12-20,2037481.0,640832.0,5434797.0,5864054.0,18130.0
2005-12-21,2066236.0,636473.0,5379661.0,5804561.0,18217.0
2005-12-22,1980408.0,597911.0,5153090.0,5560092.0,17571.0
2005-12-23,1872688.0,544578.0,4343549.0,4686595.0,16950.0
2005-12-24,1703005.0,470645.0,3699801.0,3991987.0,16451.0
2005-12-25,1556152.5338300003,472312.03915,4178743.5150999995,4509441.9121,14744.586234800001
2005-12-26,1554579.2310900001,473326.45583000005,4211291.2733000005,4544518.2921,14626.587999000001
2005-12-27,1553819.6098400003,471912.9497800001,4186218.1255,4517425.034200001,14496.808057400001
2005-12-28,1555773.0720500003,471296.11639000004,4149677.3819,4477927.1824,14440.415385800003
2005-12-29,1555685.4081500003,472667.82807,4163867.9719,4493152.9812,14524.485048400002
2005-12-30,1554045.2579800002,471941.85753,4139806.4351,4467102.6299,14689.396105100002
2005-12-31,1556266.1464300002,469244.73617,4011663.9537,4328702.5295,14884.062729700003
2006-01-01,1648307.0,475455.0,3590719.0,3874292.0,16159.0
2006-01-02,1762769.0,547674.0,4473417.0,4826724.0,16555.0
2006-01-03,1467936.0,436253.0,4628863.0,4994445.0,14676.0
2006-01-04,1526972.0,457264.0,4609476.0,4973528.0,14549.0
2006-01-05,1467663.0,448285.0,4542266.0,4901008.0,14845.0
2006-01-06,1621074.0,516277.0,4800664.0,5179824.0,16445.0
2006-01-07,1991231.0,554753.0,4704730.0,5076308.0,18089.0
2006-01-08,1722862.0,491824.0,4260311.0,4596776.0,15719.0
2006-01-09,1357432.0,394195.0,4183156.0,4513530.0,13999.0
2006-01-10,1400962.0,395450.0,4262428.0,4599063.0,13481.0
2006-01-11,1390662.0,430464.0,4397568.0,4744879.0,13866.0
2006-01-12,1297647.0,424818.0,4218822.0,4552019.0,13994.0
2006-01-13,1322978.0,452243.0,4166329.0,4495371.0,14134.0
2006-01-14,1652985.0,508191.0,4133784.0,4460261.0,14945.0
2006-01-15,1852827.0,553560.0,4677631.0,5047068.0,18055.0
2006-01-16,1776200.0,513456.0,4745690.0,5120505.0,16153.0
2006-01-17,1585905.0,493293.0,4873027.0,5257900.0,14624.0
2006-01-18,1498788.0,478559.0,4612148.0,4976411.0,14774.0
2006-01-19,1628964.0,483633.0,4873552.0,5258468.0,15070.0
2006-01-20,1435590.0,423110.0,4237936.0,4572636.0,14331.0
2006-01-21,1376741.0,392463.0,3902607.0,4210821.0,14576.0
2006-01-22,1559243.0,494690.0,4257086.0,4593299.0,15374.0
2006-01-23,1637193.0,505804.0,4716216.0,5088700.0,14038.0
2006-01-24,1381319.0,429119.0,4602286.0,4965770.0,13885.0
2006-01-25,1580250.0,527817.0,4917496.0,5305882.0,15336.0
2006-01-26,1780779.0,556157.0,5122721.0,5527325.0,16344.0
2006-01-27,1735670.0,535895.0,4863262.0,5247366.0,16131.0
2006-01-28,1667066.0,444750.0,4005710.0,4322067.0,15306.0
2006-01-29,1487984.0,397768.0,3831423.0,4134004.0,14694.0
2006-01-30,1212702.0,381140.0,4017141.0,4334395.0,13398.0
2006-01-31,1414665.0,453040.0,4428453.0,4778203.0,14599.0
2006-02-01,1544358.0,495235.0,4536985.0,4895321.0,14512.0
2006-02-02,1477620.0,471802.0,4449115.0,4800499.0,14220.0
2006-02-03,1135840.0,366890.0,3950454.0,4262439.0,12957.0
2006-02-04,1414417.0,436121.0,3970646.0,4284236.0,15039.0
2006-02-05,1741752.0,527398.0,4219027.0,4552237.0,15741.0
2006-02-06,1736541.0,530562.0,4805936.0,5185509.0,15589.0
2006-02-07,1660205.0,517665.0,4861701.0,5245681.0,15320.0
2006-02-08,1788961.0,549304.0,5097491.0,5500096.0,15928.0
2006-02-09,1795604.0,564272.0,5130255.0,5535450.0,16749.0
2006-02-10,1879929.0,552023.0,5017127.0,5413381.0,16176.0
2006-02-11,1840065.0,580227.0,4682794.0,5052637.0,16488.0
2006-02-12,1897666.0,573673.0,4598807.0,4962023.0,16387.0
2006-02-13,1626182.5279999997,537461.9306900001,4677118.9404,5060559.497400001,14318.03221
2006-02-14,1626267.8598699998,537368.3080800001,4681568.536899999,5064229.634999999,14307.648365
2006-02-15,1626474.0265199996,537553.4074200001,4666366.1768,5047320.335399998,14308.196651999999
2006-02-16,1626946.37976,538032.65752,4669732.7952,5051719.8121,14316.655396
2006-02-17,1627960.18192,539771.4650600001,4691014.2545,5074959.4655,14324.207804099999
2006-02-18,1630033.3541299996,542661.69857,4690619.655699999,5075738.9243,14323.088921699999
2006-02-19,1633510.0132099998,548194.52922,4703593.105999999,5094222.9765,14312.896200899999
2006-02-20,1721777.0,549762.0,4800301.0,5179434.0,15801.0
2006-02-21,1475187.0,449697.0,4810801.0,5190761.0,14523.0
2006-02-22,1593255.0,473134.0,4918427.0,5306889.0,14956.0
2006-02-23,1483377.0,424588.0,4553630.0,4913268.0,13476.0
2006-02-24,1627648.0,444185.0,4656429.0,5024198.0,14575.0
